0,1,2,3,4,5,6,7
,,GRK,Robert Gray AAF,Killeen,TX,GRK01,53
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,586
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,0
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,48
,,,,,,South Concourse,263
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,316
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,76
,,GUM,Guam International,Tamuning,GU,GUM01,237
,,HLN,Helena Regional,Helena,MT,HLNZ,27
,,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,151
,,,,,,Makai,126
,,HOU,William P Hobby,Houston,TX,CENTRAL,727
,,HPN,Westchester County,White Plains,NY,Main Terminal,125
,,HRL,Valley International,Harlingen,TX,HRL01,73
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,244
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,0
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,332
,,,,,,Employee Checkpoint,63
,,,,,,Passenger Screening Area:  PreCheck,429
,,,,,,West Mezzanine,24
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,416
,,,,,,12/AS Terminal,711
,,,,,,21/B-Employee,162
,,,,,,30/CN Terminal,276
,,,,,,31/CS Terminal,517
,,,,,,40/D Terminal,91
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,311
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,35
,,ILG,New Castle,New Castle,DE,ILG1,26
,,ILM,Wilmington International,Wilmington,NC,Terminal,88
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,603
,,,,,,Checkpoint B,771
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,80
,,ITH,Ithaca Tompkins International,Ithaca,NY,0240,39
,,ITO,Hilo International,Hilo,HI,ITO01,2
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,126
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,100
,,,,,,JAN-West,74
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,04:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,803
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,0
,,,,,,Terminal 4 FIS CP,30
,,,,,,Terminal 4 Main,686
,,,,,,Terminal 5,"1,251"
,,,,,,Terminal 7,43
,,,,,,Terminal 8,624
,,JNU,Juneau International,Juneau,AK,JNU-01,75
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,6
,,LAN,Capital Region International,Lansing,MI,Gate,36
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,"1,270"
,,,,,,Term 1 - C,538
,,,,,,Term 1 - CX,"1,362"
,,,,,,Term 1 - D,870
,,,,,,Terminal 3 - E Lower (1),137
,,,,,,Terminal 3 - E Upper,"1,783"
,,LAW,Lawton-Fort Sill Regional,Lawton,OK,LAW01,52
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,10
,,,,,,Terminal 1 - Passenger,415
,,,,,,Terminal 1.5 – Passenger,297
,,,,,,Terminal 3 - Delta One,23
,,,,,,Terminal 3 - Passenger,"1,111"
,,,,,,Terminal 4 - Passenger,486
,,,,,,Terminal 5 - Passenger,524
,,,,,,Terminal 5A - Passenger,156
,,,,,,Terminal 6 - Passenger,360
,,,,,,Terminal 7 - Passenger,291
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,52
,,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,39
,,LEX,Blue Grass,Lexington,KY,LEX-A,325
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,133
,,LGA,LaGuardia,Flushing,NY,TA CHK,378
,,,,,,TB-CHK,"1,314"
,,,,,,TC CHK West,750
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,335
,,LNK,Lincoln,Lincoln,NE,North Hold,18
,,LRD,Laredo International,Laredo,TX,LRD 01,29
,,LSE,La Crosse Regional,La Crosse,WI,Gate,17
,,MAF,Midland International Air And Space Port,Midland,TX,MAFA,92
,,MBS,MBS International,Freeland,MI,Passenger Terminal,30
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,420"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,940
,,,,,,SOUTH Checkpoint,428
,,,,,,WEST Checkpoint,"2,058"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,208
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,"1,386"
,,MEM,Memphis International,Memphis,TN,MEM-B,700
,,,,,,MEM-C,102
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,207
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,314
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,45
,,MHK,Manhattan Regional,Manhattan,KS,Main,97
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,04:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,262
,,MIA,Miami International,Miami,FL,Central-E,225
,,,,,,Central-FA-Upper,490
,,,,,,Central-G,366
,,,,,,North 1,63
,,,,,,North 2,405
,,,,,,North 3,320
,,,,,,South-H,309
,,,,,,South-J1,251
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,352
,,,,,,CONC D,248
,,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,79
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,49
,,MLU,Monroe Regional,Monroe,LA,MLU01,42
,,MOB,Mobile Regional,Mobile,AL,MOB-A,140
,,MOT,Minot International,Minot,ND,Gate,80
,,MRY,Monterey Regional,Monterey,CA,MRY02,152
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,157
,,,,,,Checkpoint Bravo,64
,,MSO,Missoula Montana,Missoula,MT,Main Security Screen,106
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,614
,,,,,,South CP,615
,,,,,,T2 CP1,560
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,"1,669"
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,304
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,80
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,355
,,,,,,TERM2,378
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,652
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,605
,,,,,,Terminal B,459
,,ONT,Ontario International,Ontario,CA,T2,504
,,,,,,T4,461
,,ORD,Chicago O'Hare International,Chicago,IL,1,445
,,,,,,10,672
,,,,,,10A,4
,,,,,,2,176
,,,,,,3A,115
,,,,,,4B,96
,,,,,,5,162
,,,,,,6,153
,,,,,,6A,91
,,,,,,7,398
,,,,,,7A,263
,,,,,,8,163
,,,,,,9,303
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,396
,,,,,,Conc. B Checkpoint,537
,,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,31
,,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,144
,,,,,,PBI C,201
,,PDX,Portland International,Portland,OR,PDX A/B/C,854
,,,,,,PDX D/E,868
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,04:00,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,25
,,PHL,Philadelphia International,Philadelphia,PA,A East,154
,,,,,,Checkpoint B,418
,,,,,,Checkpoint C,146
,,,,,,Checkpoint D\E,"1,690"
,,,,,,Checkpoint F,3
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,"1,605"
,,,,,,T-4 A,559
,,,,,,T-4 B,204
,,,,,,T-4 C,555
,,,,,,T-4 D,488
,,PIA,General Downing - Peoria International,Peoria,IL,Checkpoint A,26
,,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,34
,,,,,,PIE B,92
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,381
,,,,,,Main Checkpoint,936
,,PNS,Pensacola International,Pensacola,FL,PNS-A,299
,,PQI,Presque Isle International,Presque Isle,ME,gate 1,0
,,PSC,Tri-Cities,Pasco,WA,PSC Main,206
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,408
,,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,40
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,637
,,PVU,Provo Municipal,Utah County,UT,Checkpoint 1,17
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,678
,,RAP,Rapid City Regional,Rapid City,SD,1,63
,,RDD,Redding Regional,Redding,CA,RDD01,19
,,RDM,Roberts Field,Redmond,OR,RDMZ,365
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),101
,,,,,,Terminal 1 Checkpoint,177
,,,,,,Terminal 2 Checkpoint,"1,716"
,,RHI,Rhinelander/Oneida County,Rhinelander,WI,MAIN,20
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,389
,,,,,,RIC Concourse B,411
,,RIW,Central Wyoming Regional,Riverton,WY,RIW 01,13
,,RKS,Southwest Wyoming Regional,Rock Springs,WY,RKS 01,19
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,942
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,134
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,559
,,RST,Rochester International,Rochester,MN,Main Checkpoint,88
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,211
,,,,,,Checkpoint C Lower,268
,,,,,,Checkpoint D Lower,154
,,,,,,Checkpoint D Upper,14
,,SAN,San Diego International,San Diego,CA,CKPT-2,94
,,,,,,CKPT-3,140
,,,,,,CKPT-5,866
,,,,,,CKPT-6,613
,,SAT,San Antonio International,San Antonio,TX,SAT01,"1,051"
,,,,,,SAT02,885
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,434
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,323
,,SBN,South Bend International,South Bend,IN,A CONC,55
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,243
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,04:00,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,640
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 1,278
,,,,,,SCP 2,641
,,,,,,SCP 3,810
,,,,,,SCP 4,672
,,,,,,SCP 5,585
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,458
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,26
,,,,,,Employee Security Checkpoint F,10
,,,,,,Security Checkpoint A,162
,,,,,,Security Checkpoint B,718
,,,,,,Security Checkpoint D,876
,,,,,,Security Checkpoint F-1,332
,,,,,,Security Checkpoint G,10
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,178
,,SHR,Sheridan County,Sheridan,WY,SHR 01,28
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,77
,,SIT,Sitka Rocky Gutierrez,Sitka,AK,SIT-01,28
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,530
,,,,,,Terminal B North,205
,,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,SJTA,50
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,259
,,,,,,Checkpoint BC,787
,,SLC,Salt Lake City International,Salt Lake City,UT,International,16
,,,,,,Main,947
,,SMF,Sacramento International,Sacramento,CA,Central B,575
,,,,,,Terminal A,812
,,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,SPS01,22
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,475
,,STL,St Louis Lambert International,St Louis,MO,T1-A,598
,,,,,,T1-C,526
,,,,,,T2-E,240
,,,,,,T2-F,137
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,674
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,113
,,TPA,Tampa International,Tampa,FL,TPA A,345
,,,,,,TPA C,471
,,,,,,TPA E,609
,,,,,,TPA F,395
,,TRI,Tri-Cities,Blountville,TN,TRI-A,95
,,TTN,Trenton Mercer,Mercer,NJ,767,59
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,437
,,TUS,Tucson International,Tucson,AZ,ACP,286
,,,,,,BCP,133
,,TVC,Cherry Capital,Traverse City,MI,TVC1,57
,,TYR,Tyler Pounds Regional,Tyler,TX,TYR01,35
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,434
,,UNV,University Park,University Park,PA,Main Terminal,9
,,VCT,Victoria Regional,Victoria,TX,VCT01,16
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,153
,,,,,,VPS-C,58
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,259
,05:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,317
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,05:00,ABI,Abilene Regional,Abilene,TX,ABIA,70
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,862
,,ABR,Aberdeen Regional,Aberdeen,SD,Gate,46
,,ABY,Southwest Georgia Regional,Albany,GA,ABY-A,4
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,67
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,135
,,ADQ,Kodiak,Kodiak,AK,Main Terminal,51
,,AEX,Alexandria International,Alexandria,LA,AEX01,121
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,65
,,ALB,Albany International,Albany,NY,Main Checkpoint,978
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,182
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,184
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,157
,,,,,,F Departure Checkpoint,361
,,,,,,Lower North Checkpoint,440
,,,,,,Main Checkpoint,"1,441"
,,,,,,New T North Checkpoint,892
,,,,,,T South Checkpoint,"1,248"
,,ATW,Appleton International,Appleton,WI,Checkpoint,229
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,"1,057"
,,,,,,AUS02E,133
,,,,,,AUS02W,696
,,,,,,AUS03,277
,,,,,,AUSST,119
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,426
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,61
,,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,70
,,BDL,Bradley International,Windsor Locks,CT,A1,"1,058"
,,,,,,A2,391
,,BFL,Meadows Field,Bakersfield,CA,BFL01,99
,,BGM,Greater Binghamton/Edwin A Link Field,Johnson City,NY,0210,24
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,106
,,BHB,Hancock County/Bar Harbor,Trenton,ME,Gate 1,7
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,784
,,BIL,Billings Logan International,Billings,MT,BILM,307
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,93
,,BJI,Bemidji Regional,Bemidji,MN,Gate,20
,,BLI,Bellingham International,Bellingham,WA,BLIZ,106
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,84
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,595"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,792
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,"1,429"
,,,,,,B1,828
,,,,,,B5,"1,067"
,,,,,,C2,"2,143"
,,,,,,E2,165
,,BPT,Jack Brooks Regional,Beaumont,TX,BPT01,58
,,BRL,Southeast Iowa Regional,Burlington,IA,BRL Passenger,10
,,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,49
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,191
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,265
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,893
,,BUR,Bob Hope,Burbank,CA,BUR01,393
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,05:00,BUR,Bob Hope,Burbank,CA,BUR02,313
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,259
,,,,,,B Checkpoint,833
,,,,,,C Checkpoint,400
,,,,,,D/E Checkpoint,"1,448"
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,425
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,194
,,CAK,Akron-Canton Regional,North Canton,OH,Main,148
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,175
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,134
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,"1,393"
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,267
,,CKB,North Central West Virginia,Bridgeport,WV,CKB01,24
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,528
,,,,,,North,283
,,,,,,South,742
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,514
,,,,,,C Checkpoint,680
,,,,,,D Checkpoint,146
,,,,,,E Checkpoint,447
,,CMH,John Glenn Columbus International,Columbus,OH,A,581
,,,,,,B,708
,,,,,,C,346
,,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,129
,,COD,Yellowstone Regional,Cody,WY,COD 01,18
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,612
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,72
,,CPR,Casper/Natrona County International,Casper,WY,CPR 01,20
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,75
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,148
,,CSG,Columbus,Columbus,GA,CSG-A,83
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,"1,515"
,,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,92
,,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,CYS 01,27
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,87
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,401"
,,DAY,James M Cox Dayton International,Dayton,OH,Main,179
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,779
,,,,,,North Checkpoint,"1,104"
,,,,,,South Checkpoint,652
,,DEN,Denver International,Denver,CO,A Bridge,285
,,,,,,North,"1,093"
,,,,,,South,"2,257"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,188
,,,,,,A21,320
,,,,,,A35,175
,,,,,,B30,191
,,,,,,B9,243
,,,,,,C10,149
,,,,,,C21,474
,,,,,,C30,240
,,,,,,D18,198
,,,,,,D22,121
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,05:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,371
,,,,,,E16,251
,,,,,,E18,712
,,,,,,E33,358
,,,,,,E8,514
,,DIK,Dickinson/Theodore Roosevelt Regional,Dickinson,ND,Gate,9
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,0
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,71
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),662
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,481
,,,,,,Blue-2,536
,,,,,,Red 1,411
,,,,,,Red 2,347
,,,,,,Red 3,273
,,,,,,Red 6,88
,,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,37
,,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,353
,,ELM,Elmira/Corning Regional,Horseheads,NY,Main Checkpoint,77
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,455
,,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,44
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,474
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,99
,,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,39
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,"1,547"
,,,,,,CKPT-B1,468
,,,,,,CKPT-B2,92
,,,,,,CKPT-B3,0
,,,,,,CKPT-C1,"2,193"
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,77
,,FAR,Hector International,Fargo,ND,Gate,178
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,208
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,154
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,58
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,"1,191"
,,,,,,T2 Checkpoint,682
,,,,,,T3E Checkpoint,393
,,,,,,T3F Checkpoint,284
,,,,,,T4 Checkpoint,813
,,FLO,Florence Regional,Florence,SC,Terminal,15
,,FNT,Bishop International,Flint,MI,AOO-01,52
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,194
,,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,78
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,125
,,GCC,Northeast Wyoming Regional,Gillette,WY,GCC 01,13
,,GCK,Garden City Regional,Garden City,KS,GCK-1,12
,,GEG,Spokane International,Spokane,WA,GEG-A/B,545
,,,,,,GEGC,318
,,GGG,East Texas Regional,Longview,TX,GGGA,55
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,110
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,119
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,160
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,108
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,76
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,05:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,102
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,705
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,0
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,152
,,,,,,South Concourse,104
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,450
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,113
,,GTR,Golden Triangle Regional,Columbus,MS,GTR-A,79
,,GUM,Guam International,Tamuning,GU,GUM01,414
,,HLN,Helena Regional,Helena,MT,HLNZ,54
,,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,514
,,,,,,HNL05,175
,,,,,,Makai,368
,,HOU,William P Hobby,Houston,TX,CENTRAL,867
,,HPN,Westchester County,White Plains,NY,Main Terminal,385
,,HRL,Valley International,Harlingen,TX,HRL01,58
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,190
,,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,21
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,134
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,796
,,,,,,Employee Checkpoint,153
,,,,,,Passenger Screening Area:  PreCheck,280
,,,,,,West Mezzanine,269
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,822
,,,,,,12/AS Terminal,515
,,,,,,20/B Terminal,230
,,,,,,21/B-Employee,260
,,,,,,30/CN Terminal,510
,,,,,,31/CS Terminal,466
,,,,,,40/D Terminal,104
,,,,,,71/FIS Checkpoint,297
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,254
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,144
,,ILG,New Castle,New Castle,DE,ILG1,84
,,ILM,Wilmington International,Wilmington,NC,Terminal,268
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,750
,,,,,,Checkpoint B,732
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,212
,,ITH,Ithaca Tompkins International,Ithaca,NY,0240,65
,,ITO,Hilo International,Hilo,HI,ITO01,55
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,85
,,JAC,Jackson Hole,Jackson,WY,JAC 01,193
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,66
,,,,,,JAN-West,220
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,"1,288"
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,0
,,,,,,Terminal 4 FIS CP,364
,,,,,,Terminal 4 Main,"1,633"
,,,,,,Terminal 5,"1,897"
,,,,,,Terminal 7,205
,,,,,,Terminal 8,"1,132"
,,JNU,Juneau International,Juneau,AK,JNU-01,108
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,248
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/22/2023,05:00,LAN,Capital Region International,Lansing,MI,Gate,59
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,"1,691"
,,,,,,Term 1 - C,541
,,,,,,Term 1 - CX,"1,414"
,,,,,,Term 1 - D,"1,041"
,,,,,,Terminal 3 - E Lower (1),364
,,,,,,Terminal 3 - E Upper,"2,052"
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,404
,,,,,,Terminal 1 - Passenger,362
