0,1,2,3,4,5,6,7
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,896
,,,,,,T2 Checkpoint,438
,,,,,,T3E Checkpoint,400
,,,,,,T3F Checkpoint,300
,,,,,,T4 Checkpoint,281
,,FNT,Bishop International,Flint,MI,AOO-01,2
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,211
,,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,12
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,24
,,GCC,Northeast Wyoming Regional,Gillette,WY,GCC 01,42
,,GCK,Garden City Regional,Garden City,KS,GCK-1,15
,,GEG,Spokane International,Spokane,WA,GEG-A/B,572
,,,,,,GEGC,289
,,GFK,Grand Forks International,Grand Forks,ND,Gate,45
,,GGG,East Texas Regional,Longview,TX,GGGA,14
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,16
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,77
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,256
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,88
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,53
,,,,,,Concourse B,176
,,GRK,Robert Gray AAF,Killeen,TX,GRK02,11
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,471
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,6
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,217
,,,,,,South Concourse,190
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,411
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,99
,,GUM,Guam International,Tamuning,GU,GUM01,217
,,HLN,Helena Regional,Helena,MT,HLNZ,32
,,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,83
,,,,,,Makai,89
,,HOU,William P Hobby,Houston,TX,CENTRAL,859
,,HPN,Westchester County,White Plains,NY,Main Terminal,112
,,HRL,Valley International,Harlingen,TX,HRL01,55
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,148
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,0
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,427
,,,,,,Employee Checkpoint,90
,,,,,,Passenger Screening Area:  PreCheck,194
,,,,,,West Mezzanine,29
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,582
,,,,,,12/AS Terminal,509
,,,,,,21/B-Employee,173
,,,,,,30/CN Terminal,290
,,,,,,31/CS Terminal,502
,,,,,,40/D Terminal,125
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,302
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,17
,,ILG,New Castle,New Castle,DE,ILG1,32
,,ILM,Wilmington International,Wilmington,NC,Terminal,130
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,04:00,IMT,Ford,Kingsford,MI,Gate,39
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,451
,,,,,,Checkpoint B,432
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,336
,,ITH,Ithaca Tompkins International,Ithaca,NY,0240,71
,,ITO,Hilo International,Hilo,HI,ITO01,5
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,99
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,141
,,,,,,JAN-West,83
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,849
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,0
,,,,,,Terminal 4 FIS CP,73
,,,,,,Terminal 4 Main,945
,,,,,,Terminal 5,"1,475"
,,,,,,Terminal 7,135
,,,,,,Terminal 8,644
,,JNU,Juneau International,Juneau,AK,JNU-01,161
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,16
,,LAN,Capital Region International,Lansing,MI,Gate,42
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,"1,227"
,,,,,,Term 1 - C,419
,,,,,,Term 1 - CX,"1,425"
,,,,,,Term 1 - D,"1,035"
,,,,,,Terminal 3 - E Upper,"1,134"
,,LAW,Lawton-Fort Sill Regional,Lawton,OK,LAW01,46
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,92
,,,,,,Terminal 1 - Passenger,262
,,,,,,Terminal 1.5 – Passenger,602
,,,,,,Terminal 3 - Delta One,21
,,,,,,Terminal 3 - Passenger,961
,,,,,,Terminal 4 - Passenger,560
,,,,,,Terminal 5 - Passenger,356
,,,,,,Terminal 5A - Passenger,190
,,,,,,Terminal 6 - Passenger,475
,,,,,,Terminal 7 - Passenger,655
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,143
,,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,24
,,LEX,Blue Grass,Lexington,KY,LEX-A,246
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,73
,,LGA,LaGuardia,Flushing,NY,TA CHK,212
,,,,,,TB-CHK,"1,329"
,,,,,,TC CHK West,552
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,308
,,LNK,Lincoln,Lincoln,NE,North Hold,5
,,MAF,Midland International Air And Space Port,Midland,TX,MAFA,78
,,MBS,MBS International,Freeland,MI,Passenger Terminal,15
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,657"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"1,037"
,,,,,,SOUTH Checkpoint,457
,,,,,,WEST Checkpoint,"1,648"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,140
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,"1,762"
,,MEM,Memphis International,Memphis,TN,MEM-B,649
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,04:00,MEM,Memphis International,Memphis,TN,MEM-C,48
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,165
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,251
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,53
,,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,316
,,MIA,Miami International,Miami,FL,Central-E,214
,,,,,,Central-FA-Upper,224
,,,,,,Central-G,352
,,,,,,North 1,42
,,,,,,North 2,366
,,,,,,North 3,295
,,,,,,South-H,244
,,,,,,South-J1,268
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,477
,,,,,,CONC D,335
,,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,111
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,84
,,MLU,Monroe Regional,Monroe,LA,MLU01,23
,,MOB,Mobile Regional,Mobile,AL,MOB-A,238
,,MOT,Minot International,Minot,ND,Gate,83
,,MRY,Monterey Regional,Monterey,CA,MRY02,157
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,121
,,,,,,Checkpoint Bravo,46
,,MSO,Missoula Montana,Missoula,MT,Main Security Screen,111
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,685
,,,,,,South CP,677
,,,,,,T2 CP1,599
,,,,,,T2 CP2,143
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,"1,359"
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,419
,,NYL,Yuma MCAS/Yuma International,Yuma,AZ,YUM01,21
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,110
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,399
,,,,,,TERM2,632
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,773
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,531
,,,,,,Terminal B,473
,,ONT,Ontario International,Ontario,CA,T2,425
,,,,,,T4,212
,,ORD,Chicago O'Hare International,Chicago,IL,1,551
,,,,,,10,600
,,,,,,10A,4
,,,,,,2,306
,,,,,,3A,82
,,,,,,4B,87
,,,,,,5,210
,,,,,,6,231
,,,,,,6A,123
,,,,,,7,506
,,,,,,7A,199
,,,,,,8,165
,,,,,,9,398
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,445
,,,,,,Conc. B Checkpoint,442
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,04:00,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,158
,,,,,,PBI C,182
,,PDX,Portland International,Portland,OR,PDX A/B/C,749
,,,,,,PDX D/E,"1,028"
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,118
,,PHL,Philadelphia International,Philadelphia,PA,A East,164
,,,,,,Checkpoint B,390
,,,,,,Checkpoint C,137
,,,,,,Checkpoint D\E,"1,548"
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,870
,,,,,,T-4 A,361
,,,,,,T-4 B,63
,,,,,,T-4 C,353
,,,,,,T-4 D,508
,,PIA,General Downing - Peoria International,Peoria,IL,Checkpoint A,5
,,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,145
,,,,,,PIE B,227
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,273
,,,,,,Main Checkpoint,"1,201"
,,PNS,Pensacola International,Pensacola,FL,PNS-A,259
,,PSC,Tri-Cities,Pasco,WA,PSC Main,220
,,PSE,Mercedita,Ponce,PR,Mercedita Airport,72
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,196
,,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,66
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,788
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,705
,,RAP,Rapid City Regional,Rapid City,SD,1,155
,,RDM,Roberts Field,Redmond,OR,RDMZ,255
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,186
,,,,,,Terminal 2 Checkpoint,"1,502"
,,RHI,Rhinelander-Oneida County,Rhinelander,WI,MAIN,50
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,354
,,,,,,RIC Concourse B,438
,,RIW,Central Wyoming Regional,Riverton,WY,RIW 01,15
,,RKS,Southwest Wyoming Regional,Rock Springs,WY,RKS 01,18
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,"1,017"
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,125
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,457
,,RST,Rochester International,Rochester,MN,Main Checkpoint,88
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,129
,,,,,,Checkpoint B Upper,195
,,,,,,Checkpoint C Lower,156
,,,,,,Checkpoint D Lower,80
,,,,,,Checkpoint D Upper,13
,,SAN,San Diego International,San Diego,CA,CKPT-2,122
,,,,,,CKPT-3,176
,,,,,,CKPT-5,499
,,,,,,CKPT-6,703
,,SAT,San Antonio International,San Antonio,TX,SAT01,991
,,,,,,SAT02,786
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,298
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,179
,,SBN,South Bend International,South Bend,IN,A CONC,46
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,206
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,04:00,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,530
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 1,227
,,,,,,SCP 2,657
,,,,,,SCP 3,"1,057"
,,,,,,SCP 4,695
,,,,,,SCP 5,801
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,444
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,39
,,,,,,Security Checkpoint A,136
,,,,,,Security Checkpoint B,822
,,,,,,Security Checkpoint D,888
,,,,,,Security Checkpoint F-1,644
,,,,,,Security Checkpoint G,19
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,172
,,SHR,Sheridan County,Sheridan,WY,SHR 01,48
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,61
,,SIT,Sitka Rocky Gutierrez,Sitka,AK,SIT-01,71
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,540
,,,,,,Terminal B North,263
,,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,SJTA,40
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,281
,,,,,,Checkpoint BC,"1,137"
,,SLC,Salt Lake City International,Salt Lake City,UT,International,23
,,,,,,Main,787
,,SMF,Sacramento International,Sacramento,CA,Central B,560
,,,,,,Terminal A,623
,,SOW,Show Low Regional,Show Low,AZ,SOW01,6
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,327
,,STL,St Louis Lambert International,St Louis,MO,T1-A,472
,,,,,,T1-C,593
,,,,,,T2-E,450
,,,,,,T2-F,276
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,675
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,66
,,TPA,Tampa International,Tampa,FL,TPA A,310
,,,,,,TPA C,706
,,,,,,TPA E,733
,,,,,,TPA F,216
,,TRI,Tri-Cities,Blountville,TN,TRI-A,3
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,472
,,TUS,Tucson International,Tucson,AZ,ACP,253
,,,,,,BCP,294
,,TVC,Cherry Capital,Traverse City,MI,TVC1,176
,,TYR,Tyler Pounds Regional,Tyler,TX,TYR01,0
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,354
,,VCT,Victoria Regional,Victoria,TX,VCT01,29
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,128
,,,,,,VPS-C,6
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,197
,,XWA,Williston Basin International,Williston,ND,Main Checkpoint,14
,05:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,344
,,ABI,Abilene Regional,Abilene,TX,ABIA,59
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,813
,,ABR,Aberdeen Regional,Aberdeen,SD,Gate,70
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,05:00,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,53
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,252
,,ADQ,Kodiak,Kodiak,AK,Main Terminal,61
,,AEX,Alexandria International,Alexandria,LA,AEX01,101
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,78
,,ALB,Albany International,Albany,NY,Main Checkpoint,528
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,332
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,345
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,234
,,,,,,F Departure Checkpoint,288
,,,,,,Lower North Checkpoint,277
,,,,,,Main Checkpoint,"1,195"
,,,,,,New T North Checkpoint,805
,,,,,,T South Checkpoint,847
,,ATW,Appleton International,Appleton,WI,Checkpoint,287
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,"1,110"
,,,,,,AUS02E,272
,,,,,,AUS02W,417
,,,,,,AUS03,269
,,,,,,AUSST,87
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,327
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,153
,,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,58
,,BDL,Bradley International,Windsor Locks,CT,A1,733
,,,,,,A2,196
,,BFF,Western Nebraska Regional/William B Heilig Field,Gering,NE,Gate 1 Hold Room,25
,,BFL,Meadows Field,Bakersfield,CA,BFL01,100
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,121
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,499
,,BIL,Billings Logan International,Billings,MT,BILM,173
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,70
,,BLI,Bellingham International,Bellingham,WA,BLIZ,145
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,51
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,805"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,637
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,"1,383"
,,,,,,B1,990
,,,,,,B5,"1,052"
,,,,,,C2,"2,028"
,,,,,,E2,185
,,BPT,Jack Brooks Regional,Beaumont,TX,BPT01,53
,,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,105
,,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,57
,,BTM,Bert Mooney,Butte,MT,BTMZ,39
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,174
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,324
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,414
,,BUR,Bob Hope,Burbank,CA,BUR01,356
,,,,,,BUR02,277
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,245
,,,,,,B Checkpoint,789
,,,,,,C Checkpoint,637
,,,,,,D/E Checkpoint,"1,046"
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,398
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,05:00,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,266
,,CAK,Akron-Canton Regional,North Canton,OH,Main,98
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,228
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,143
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,"1,153"
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,267
,,CIU,Chippewa County International,Kincheloe,MI,CIU1,69
,,CKB,North Central West Virginia,Bridgeport,WV,CKB01,7
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,450
,,,,,,North,589
,,,,,,South,558
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,377
,,,,,,C Checkpoint,557
,,,,,,D Checkpoint,191
,,,,,,E Checkpoint,593
,,CMH,John Glenn Columbus International,Columbus,OH,A,555
,,,,,,B,641
,,,,,,C,416
,,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,82
,,COD,Yellowstone Regional,Cody,WY,COD 01,32
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,633
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,84
,,CPR,Casper/Natrona County International,Casper,WY,CPR 01,10
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,159
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,65
,,CSG,Columbus,Columbus,GA,CSG-A,74
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,"1,396"
,,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,72
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,139
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,700"
,,DAY,James M Cox Dayton International,Dayton,OH,Main,216
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,789
,,,,,,North Checkpoint,696
,,,,,,South Checkpoint,653
,,DEN,Denver International,Denver,CO,A Bridge,920
,,,,,,North,"1,478"
,,,,,,South,"2,537"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,218
,,,,,,A21,308
,,,,,,A35,263
,,,,,,B30,91
,,,,,,B9,285
,,,,,,C10,153
,,,,,,C21,300
,,,,,,C30,118
,,,,,,D18,349
,,,,,,D22,89
,,,,,,D30,357
,,,,,,E16,236
,,,,,,E18,880
,,,,,,E33,461
,,,,,,E8,406
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,81
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,38
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,05:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),742
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,586
,,,,,,Blue-2,542
,,,,,,Red 1,450
,,,,,,Red 2,200
,,,,,,Red 3,349
,,,,,,Red 6,74
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,337
,,ELM,Elmira/Corning Regional,Horseheads,NY,Main Checkpoint,57
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,672
,,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,44
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,170
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,80
,,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,38
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,"1,923"
,,,,,,CKPT-B1,602
,,,,,,CKPT-B2,211
,,,,,,CKPT-B3,133
,,,,,,CKPT-C1,"2,172"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,104
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,92
,,FAR,Hector International,Fargo,ND,Gate,206
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,493
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,106
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,71
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,744
,,,,,,T2 Checkpoint,613
,,,,,,T3E Checkpoint,360
,,,,,,T3F Checkpoint,672
,,,,,,T4 Checkpoint,707
,,FNT,Bishop International,Flint,MI,AOO-01,19
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,173
,,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,53
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,129
,,GCC,Northeast Wyoming Regional,Gillette,WY,GCC 01,5
,,GCK,Garden City Regional,Garden City,KS,GCK-1,32
,,GEG,Spokane International,Spokane,WA,GEG-A/B,264
,,,,,,GEGC,333
,,GGG,East Texas Regional,Longview,TX,GGGA,44
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,60
,,GLH,Greenville Mid-Delta,Greenville,MS,GLH-A,28
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,133
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,267
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,147
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,76
,,,,,,Concourse B,112
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,922
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,0
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,139
,,,,,,South Concourse,193
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,530
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,73
,,GUM,Guam International,Tamuning,GU,GUM01,412
,,HLN,Helena Regional,Helena,MT,HLNZ,76
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,05:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,561
,,,,,,HNL04,157
,,,,,,Makai,465
,,HOU,William P Hobby,Houston,TX,CENTRAL,998
,,HPN,Westchester County,White Plains,NY,Main Terminal,329
,,HRL,Valley International,Harlingen,TX,HRL01,115
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,88
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,280
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,730
,,,,,,Employee Checkpoint,123
,,,,,,Passenger Screening Area:  PreCheck,351
,,,,,,West Mezzanine,236
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,782
,,,,,,12/AS Terminal,751
,,,,,,20/B Terminal,119
,,,,,,21/B-Employee,244
,,,,,,30/CN Terminal,490
,,,,,,31/CS Terminal,380
,,,,,,40/D Terminal,222
,,,,,,71/FIS Checkpoint,319
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,166
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,152
,,ILG,New Castle,New Castle,DE,ILG1,129
,,ILM,Wilmington International,Wilmington,NC,Terminal,227
,,IMT,Ford,Kingsford,MI,Gate,4
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,700
,,,,,,Checkpoint B,776
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,304
,,ITH,Ithaca Tompkins International,Ithaca,NY,0240,60
,,ITO,Hilo International,Hilo,HI,ITO01,48
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,417
,,JAC,Jackson Hole,Jackson,WY,JAC 01,395
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,73
,,,,,,JAN-West,159
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,"1,128"
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,0
,,,,,,Terminal 4 FIS CP,495
,,,,,,Terminal 4 Main,"1,799"
,,,,,,Terminal 5,"1,737"
,,,,,,Terminal 7,109
,,,,,,Terminal 8,"1,047"
,,JNU,Juneau International,Juneau,AK,JNU-01,119
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,238
,,LAN,Capital Region International,Lansing,MI,Gate,69
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,"1,351"
